ID,Applies To,Country,Date Start,Date end intended,Description of measure implemented,Exceptions,Implementing City,Implementing State/Province,Keywords,Quantity,Source,Target city,Target country,Target region,Target state
,,US: Massachussets,"Mar 23, 2020",,Governor Baker announced his stay-at-home advisory,,,,stay home advice,,,,,,
,,US: Massachussets,"Mar 22, 2020",,Governor Baker instructed people on mainland Massachusetts with second homes in Nantucket and Dukes County to stay on the mainland,,,,domestic travel limitation,,,,,,
,,US: Massachussets,"Mar 09, 2020",,"Biogen tells attendees to prep for quarantine, isolate from loved ones",,,,cohort isolation - no symptoms,,https://www.fiercepharma.com/pharma/case-count-from-management-meeting-rising-biogen-tells-attendees-to-prepare-for-quarantine,,,,
,,US: Massachussets,"Mar 27, 2020",,Governor Baker asked travelers from out of state to avoid Massachusetts or to self-quarantine upon arrival for 14 days,,,,voluntary isolation,,,,,,
,,US: Massachussets,"Mar 24, 2020",,"The Commissioner of Public Health issued emergency regulations for grocery stores and pharmacies. A daily senior shopping hour, checkout line distancing markers, hand washing and sanitizer for employees, disinfecting wipes for customers to use on carts",,,,public hand sanitizer supply,,,,,,
,,US: Massachussets,"Mar 05, 2020",,"cases began growing rapidly on March 5, with most traceable to a Biogen conference held in at the Marriott Long Wharf hotel in Boston from February 26–28",,,,contact tracing,,,,,,
,,US: Massachussets,"Mar 31, 2020",,"The DCU Center was set up as a field hospital for recovering COVID-19 patients,",,,,increase hospital capacity,250,,,,,
,,US: Massachussets,,,,,,,,,,,,,
,,US: Massachussets,,,,,,,,,,,,,
,,US: Massachussets,,,,,,,,,,,,,
,,US: Massachussets,,,,,,,,,,,,,
,,Taiwan,"Mar 01, 2020",,"In Taiwan, most public buildings, such as schools, train stations, restaurants and apartment buildings, have automatic hand sanitizing dispensers outside, with signs urging people to disinfect their hands before entering.",,,,public hand sanitizer supply,,https://www.cbc.ca/news/business/taiwan-covid-19-lessons-1.5505031,,,,
,,Taiwan,"Feb 02, 2020","Feb 25, 2020","On 2 February 2020, Taiwan's Central Epidemic Command Center postponed the opening of primary and secondary schools until 25 February (originally 11 February).",,,,school closure,,https://www.cdc.gov.tw/En/Bulletin/Detail/ZXg7cwUw7JlpVwftHatGKw?typeid=158,,,,
,,Taiwan,"Feb 06, 2020",,"On 6 February, the government instituted a mask rationing system, requiring citizens to present their National Health Insurance card. Taiwanese children eat their lunch at school. They only take their masks off when the dividers are up to prevent infection. (Joyce Huang)",,,,public mask wearing data,100,https://www.cbc.ca/news/business/taiwan-covid-19-lessons-1.5505031,,,,
,,Taiwan,,,,,,,,,,,,,
,,Brazil,"Mar 10, 2020",,Mechanical Turk data n=70,,,,public mask wearing data,18,Mechanical Turk Survey n=70,,,,
,,Brazil,"Mar 03, 2020",,Mechanical Turk data n=70,,,,public mask wearing data,13,Mechanical Turk Survey n=70,,,,
,,Brazil,"Mar 24, 2020",,Mechanical Turk data n=70,,,,public mask wearing data,35,Mechanical Turk Survey n=70,,,,
,,Brazil,"Mar 17, 2020",,Mechanical Turk data n=70,,,,public mask wearing data,25,Mechanical Turk Survey n=70,,,,
,,Brazil,"Mar 31, 2020",,Mechanical Turk data n=70,,,,public mask wearing data,40,Mechanical Turk Survey n=70,,,,
,,Brazil,"Feb 03, 2020",,"On 3 February, the Minister of Health Luiz Henrique Mandetta said that the Brazilian government would declare a Public Health Emergency of International Concern, even without confirmed cases in the country. He also said the government would assist on the return of Brazilians from Wuhan",,,,public announcement,,https://g1.globo.com/politica/noticia/2020/02/03/nao-gosto-de-trabalhar-com-prazo-diz-ministro-da-saude-sobre-repatriacao-de-brasileiros-de-wuhan.ghtml,,,,
,,Brazil,"Feb 25, 2020",,"On 25 February, the Health Department of São Paulo reported the first case of COVID-19 in Brazil – and in South America. It was a 61-year-old man from São Paulo, São Paulo who travelled through Lombardy, Italy between 9 and 21 February. He tested positive for SARS-CoV-2 at Albert Einstein Israelite Hospital, which was also confirmed by the Adolfo Lutz Institute. The patient was showing mild symptoms and had been quarantined at home.",,,,first case,,https://g1.globo.com/sp/sao-paulo/noticia/2020/02/25/ministerio-da-saude-investiga-possivel-paciente-com-coronavirus-em-sp-caso-foi-para-contraprova.ghtml,,,,
,,Brazil,"Mar 13, 2020",,The Ministry of Health issued a warning recommending Brazilians and foreigners arriving in Brazil to stay in isolation for at least 7 days.,recommendation,,,international traveller quarantine - all countries,,https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/13/ministerio-da-saude-divulga-orientacoes-para-estados-sobre-coronavirus.ghtml,,,,
,,Brazil,"Mar 21, 2020",,"On 21 March, researchers are mobilizing to increase test availability in Brazil.",,,,testing planned,,"https://www.terra.com.br/vida-e-estilo/saude/pesquisadores-se-mobilizam-para-aumentar-oferta-de-testes-no-brasil,d6a76c837c86a20c120e5d733d51a3ebrddc3q94.html",,,,
,,Brazil,"Mar 18, 2020",,"On 18 March, the National Indian Foundation (Funai) suspended, for the next thirty days, authorizations to enter indigenous lands due to the pandemic of the new coronavirus (COVID-19)",,,,domestic travel limitation,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Brazil,,,,
,,Brazil,"Mar 16, 2020",,an Emergency Operations Center (COE) of the Municipal Health Secretariat (Sesau) was created to establish actions to combat and control Covid-19.,,,,special management arrangements,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Brazil,,,,
,,Brazil,"Mar 14, 2020",,"On 14 March, Approximately 40 military personnel from the Fire Department of the Federal District are scheduled and prepared to work in bus terminals and airports in the identification of people suspected of infection by Covid-19. The operation, which is expected to start in the next few days, will count on the help of state-of-the-art equipment capable of even detecting whether or not an environment has the presence of people who have already acquired the disease.",,,,international traveller screening - all countries,,https://www.agenciabrasilia.df.gov.br/2020/03/14/corpo-de-bombeiros-vai-atuar-na-deteccao-de-casos-suspeitos/,,all countries,,
,,Brazil,"Mar 18, 2020",,"Rio de Janeiro and five other municipalities — São Gonçalo, Guapimirim, Niterói, Nova Iguaçu, and Mesquita — in the state of Rio de Janeiro have declared an emergency state to help contain the coronavirus.",,,,state of emergency,,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/18/prefeitura-do-rio-declara-situacao-de-emergencia.ghtml,,,,
,,Brazil,"Mar 17, 2020",,Brazilian authorities partially closed their border with Venezuela,,,,international travel ban - risk countries,,https://www.reuters.com/article/us-health-coronavirus-brazil-venezuela-idUSKBN2143ZS,,Venezuela,,
,,Brazil,"Mar 20, 2020",,"This means that the whole of Brazil must unite against the virus. In practical terms, the declaration is a command from the Ministry of Health for all national managers to adopt measures to promote social distance and avoid agglomerations, known as non-pharmacological measures, that is, that do not involve the use of medicines or vaccines.",,,,"outdoor gatherings banned, social distancing advice",100,https://www.saude.gov.br/noticias/agencia-saude/46568-ministerio-da-saude-declara-transmissao-comunitaria-nacional,,,,
,,Brazil,"Mar 19, 2020",,"The following day, the government of Rio Grande do Sul declared a public calamity situation. Among the measures adopted are the prohibition of interstate travel and the restriction of items purchased in the markets.",,,,"domestic travel limitation, limited nonessential business suspension",,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2020/03/19/governo-decreta-situacao-de-calamidade-publica-no-rs-devido-ao-coronavirus.ghtml,,,,
,,Brazil,"Mar 21, 2020",,"On 21 March, In SP, cases of coronavirus rise almost 40% in two hours. Deaths also increased in the period. Cities in the Campinas region declared an emergency situation due to the pandemic of the new coronavirus. In addition to the metropolis, Hortolândia, Holambra, Indaiatuba, Itapira, Jaguariúna, Mogi Guaçu, Mogi Mirim, Paulínia, Sumaré and Águas de Lindoia issued decrees with special measures to contain the progress of Covid-19 cases. Valinhos and Vinhedo determined a state of public calamity. Americana is in a state of attention.",,,,state of emergency,,https://www.diariodolitoral.com.br/saude/em-sp-casos-de-coronavirus-sobem-quase-40-em-duas-horas/133224/,,,,
,,Brazil,"Mar 21, 2020",,"n view of the advance of the Covid-19 outbreak, the federal government closed land borders with Argentina, Bolivia, Colombia, French Guiana, Guyana, Paraguay, Peru and Suriname. The border with Venezuela is already closed.",,,,international travel ban - all countries,,https://exame.abril.com.br/brasil/numero-infectados-coronavirus-brasil/,,all countries,,
,,Brazil,"Mar 21, 2020",,"The governor of São Paulo, João Doria (PSDB), recommended closing the shopping centers and gyms in the metropolitan region. In addition, classes in public and private schools are also being suspended.",,,São Paulo,limited nonessential business suspension,,https://exame.abril.com.br/brasil/numero-infectados-coronavirus-brasil/,,,,
,,Brazil,"Mar 21, 2020",,"The governor of São Paulo, João Doria (PSDB), recommended closing the shopping centers and gyms in the metropolitan region. In addition, classes in public and private schools are also being suspended.",,,São Paulo,school closure,,https://exame.abril.com.br/brasil/numero-infectados-coronavirus-brasil/,,,,
,,Brazil,"Mar 24, 2020",,"The six cemeteries in the Federal District, managed by Campo da Esperança Serviços Ltda., Have adopted specific protocols to avoid crowding people and prevent further cases of transmission of the new coronavirus. One of the measures foresees that patients who die as a result of the disease caused by the microorganism, Covid-19, will not be able to have a funeral ceremony at the DF units, only the burial, in compliance with a protocol defined by local Executive bodies.",,,,funeral hygiene,,"https://www.correiobraziliense.com.br/app/noticia/cidades/2020/03/24/interna_cidadesdf,836378/cemiterios-do-df-nao-poderao-fazer-velorio-de-vitimas-da-covid-19.shtml",,,,
,,Brazil,"Mar 25, 2020",,"The action reinforces the prevention work carried out by the municipal government, with the objective of preventing the proliferation of the coronavirus (Covid-19). In addition to the four mobile sirens, the 20 sets of the Alert and Alarm System installed in 12 communities in Petrópolis also emit guidance messages. The equipment plays in the neighborhoods daily at 10, 16 and 20h.",,,,"blanket announcement, public announcement",,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Brazil,,,,
,,Brazil,"Mar 25, 2020",,The city continues to advise residents to stay in their homes.,,,,stay home advice,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Brazil,,,,
,,Brazil,"Mar 28, 2020",,"The health minister, Henrique Mandetta, changed this Saturday the tone again of his declarations on social isolation. On Wednesday, he had adjusted his speech to that of President Jair Bolsonaro, opposed to a more general isolation and favorable to the isolation only of chronic patients and the elderly and people aged 60 and over. Although it was not direct and explicit, on Saturday Mandetta was more emphatic in advocating that people who can stay at home. He justified his defense that people should stay at home so that the health system is not overburdened, increasing the lethality of Covid 19 due to lack of beds and ICU.",,,,stay home advice,,https://g1.globo.com/sp/sao-paulo/noticia/2020/03/28/jovem-de-26-anos-morre-com-coronavirus-em-sp-diz-hospital.ghtml,,,,
,,Brazil,"Mar 24, 2020",,"president Bolsonaro declared that the routine in the country must return to reality and that the Brazilian press spread the panic around the coronavirus, which he called again ""little flu"". Speaking on radio and television, Bolsonaro also criticized governors for determining quarantine – with trade and border closures – and questioned why schools were closed.[139][140] Politicians and authorities reacted to President Jair Bolsonaro's pronouncement about the coronavirus pandemic on Tuesday night (24). The president called for ""a return to normal"", an end to ""mass confinement"" and said that the media had spread ""dread"".",,,,public statement in support of resuming business,,https://g1.globo.com/politica/noticia/2020/03/24/cidades-brasileiras-registram-panelacos-contra-bolsonaro.ghtml,,,,
,,Brazil,"Mar 16, 2020",,Suspension of day release programme,,,,prison policy,,https://www.foxnews.com/world/coronavirus-brazil-outbreak-jail-escape-inmate-lockdown,,,,
,,Taiwan,"Mar 20, 2020","Jun 30, 2020","The National Immigration Agency initiated an one-off program called “Expanded Overstayers Voluntary Departure Program”. The purpose of this program is to encourage overstayers, including undocumented migrant workers and other foreign citizens, to turn themselves in by offering them penalty relieves, such as no detention, a minimum fine of NTD 2,000, and no entry ban on visiting Taiwan in the future. In addition, the Agency will assist them with necessary procedures for returning to their home countries safely and reuniting with their families as soon as possible. 
The policy applies to individuals residing in Taiwan on an expired visa who self-report between March 20 and June 6 and visa-exempt visitors. 
After the program expires, visa overstayers will be subject to heavier punishment. ",,,,,,https://www.taiwannews.com.tw/en/news/3901002 https://www.facebook.com/NIAinTW/photos/pcb.3299202790093046/3299202526759739/?type=3&theater,,,,
,,Taiwan,"Mar 19, 2020",,"More 8 cases in Taiwan, seven of them are imported cases, one is local case
The ",,,,,,https://www.cna.com.tw/news/firstnews/202003195007.aspx,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Taiwan,"Mar 19, 2020",,"- Non-Taiwanese nationals will not be allowed to enter Taiwan. Entry permit for People carrying diplomatic and business proofs will be decided based on discretion.
Regardless of nationality, all visitors and Taiwanese arriving from other countries will go into quarantine for 14 days.
- People who returned from tips to Europe, Egypt and Turkey between March 5 and March 14 must immediately begin home quarantine for 14 days. 
- People who mush undergo quarantine will be compensated for NT$1000 (US$33). ",,,,"compulsory isolation, international travel ban - all countries, international traveller quarantine - all countries, isolation allowance",,https://www.taiwannews.com.tw/en/news/3899387 https://www.cna.com.tw/news/firstnews/202003185007.aspx,,,,
